row_id,system_tokens,user_tokens,total_tokens,sample_total_tokens,sample_avg_tokens,sample_max_tokens,sample_token_share_user,hierarchy_total_tokens,hierarchy_avg_tokens,hierarchy_max_tokens,hierarchy_token_share_user,Sample1_tokens,Sample2_tokens,Sample3_tokens,Hierarchy1_tokens,Hierarchy2_tokens,Hierarchy3_tokens
766,10,5163,5173,2265,755.0,1135,0.438698,1739,579.67,887,0.33682,759,371,1135,426,887,426
767,10,3296,3306,847,282.33,410,0.256978,1739,579.67,887,0.527609,176,261,410,887,426,426
768,10,3301,3311,1010,336.67,478,0.305968,1739,579.67,887,0.52681,478,255,277,426,887,426
769,10,4243,4253,1551,517.0,647,0.365543,1624,541.33,772,0.382748,526,378,647,426,426,772
770,10,7222,7232,3656,1218.67,2254,0.506231,1902,634.0,887,0.263362,2254,422,980,887,426,589
771,10,3001,3011,783,261.0,340,0.260913,1739,579.67,887,0.579474,237,340,206,887,426,426
772,10,2697,2707,990,330.0,352,0.367075,1278,426.0,426,0.47386,303,352,335,426,426,426
773,10,9851,9861,5531,1843.67,5179,0.561466,3681,1227.0,1227,0.373668,152,5179,200,1227,1227,1227
774,10,3643,3653,1885,628.33,1074,0.517431,1278,426.0,426,0.35081,1074,401,410,426,426,426
775,10,3863,3873,2021,673.67,1135,0.523169,1278,426.0,426,0.330831,180,706,1135,426,426,426
776,10,3367,3377,1132,377.33,655,0.336204,1739,579.67,887,0.516484,185,655,292,426,887,426
777,10,3524,3534,708,236.0,277,0.200908,1739,579.67,887,0.493473,195,236,277,426,887,426
778,10,5467,5477,1496,498.67,728,0.273642,3247,1082.33,1227,0.593927,445,323,728,1227,793,1227
779,10,2903,2913,645,215.0,270,0.222184,1278,426.0,426,0.440234,270,165,210,426,426,426
780,10,4606,4616,1526,508.67,1140,0.331307,1853,617.67,1227,0.402301,261,125,1140,426,1227,200
781,10,5139,5149,2709,903.0,2249,0.527145,1300,433.33,448,0.252968,175,2249,285,426,426,448
782,10,3903,3913,1235,411.67,483,0.316423,1835,611.67,983,0.470151,433,319,483,983,426,426
783,10,3245,3255,809,269.67,350,0.249307,1835,611.67,983,0.565485,251,350,208,426,426,983
784,10,5970,5980,3768,1256.0,2176,0.631156,1623,541.0,983,0.271859,342,1250,2176,983,141,499
785,10,5694,5704,1506,502.0,605,0.264489,2949,983.0,983,0.517914,316,605,585,983,983,983
786,10,13166,13176,7486,2495.33,6865,0.568586,2949,983.0,983,0.223986,6865,99,522,983,983,983
787,10,4363,4373,1144,381.33,586,0.262205,2392,797.33,983,0.548247,586,208,350,983,983,426
788,10,4646,4656,2386,795.33,863,0.51356,1397,465.67,501,0.300689,863,661,862,448,448,501
789,10,3912,3922,1139,379.67,645,0.291155,2191,730.33,983,0.560072,327,645,167,772,436,983
790,10,7601,7611,3078,1026.0,2110,0.404947,3226,1075.33,1227,0.424418,2110,475,493,772,1227,1227
791,10,3615,3625,818,272.67,321,0.226279,2061,687.0,863,0.570124,321,231,266,426,863,772
792,10,4603,4613,1640,546.67,763,0.356289,2288,762.67,983,0.497067,763,651,226,983,983,322
793,10,7570,7580,2545,848.33,1272,0.336196,1578,526.0,983,0.208454,266,1007,1272,983,454,141
794,10,7795,7805,2859,953.0,1500,0.366774,2392,797.33,983,0.306863,371,1500,988,983,426,983
795,10,5660,5670,2533,844.33,1127,0.447527,2661,887.0,887,0.470141,652,1127,754,887,887,887
796,10,4277,4287,1954,651.33,1146,0.456862,1773,591.0,887,0.414543,577,231,1146,438,448,887
797,10,6474,6484,3399,1133.0,2939,0.525023,2316,772.0,772,0.357739,310,2939,150,772,772,772
798,10,5792,5802,3013,1004.33,2176,0.5202,2254,751.33,983,0.389157,342,495,2176,983,772,499
799,10,6400,6410,2624,874.67,1489,0.41,2316,772.0,772,0.361875,717,1489,418,772,772,772
800,10,6080,6090,1376,458.67,557,0.226316,2738,912.67,983,0.450329,445,557,374,983,983,772
801,10,6863,6873,1574,524.67,1053,0.229346,2949,983.0,983,0.429695,1053,79,442,983,983,983
802,10,6877,6887,1790,596.67,689,0.260288,2949,983.0,983,0.428821,665,689,436,983,983,983
803,10,4795,4805,2016,672.0,1104,0.420438,1950,650.0,772,0.406674,441,1104,471,772,589,589
804,10,4002,4012,1622,540.67,718,0.405297,1835,611.67,983,0.458521,387,517,718,426,983,426
805,10,3356,3366,812,270.67,344,0.241955,2000,666.67,772,0.595948,325,143,344,614,772,614
806,10,3870,3880,1491,497.0,783,0.385271,1835,611.67,983,0.47416,783,225,483,983,426,426
807,10,6055,6065,3315,1105.0,2183,0.547481,2203,734.33,983,0.363832,541,591,2183,983,448,772
808,10,4242,4252,979,326.33,336,0.230787,2334,778.0,983,0.550212,329,336,314,983,368,983
809,10,4929,4939,962,320.67,582,0.195171,2949,983.0,983,0.598296,582,263,117,983,983,983
810,10,3966,3976,1837,612.33,1042,0.463187,1097,365.67,592,0.276601,567,228,1042,438,592,67
811,10,7615,7625,2995,998.33,1964,0.393303,1857,619.0,983,0.243861,609,1964,422,448,426,983
812,10,3414,3424,809,269.67,350,0.236965,1835,611.67,983,0.537493,350,208,251,426,983,426
813,10,5151,5161,2585,861.67,1822,0.501844,1852,617.33,772,0.359542,380,1822,383,772,772,308
814,10,5066,5076,938,312.67,509,0.185156,2949,983.0,983,0.582116,509,109,320,983,983,983
815,10,7236,7246,2234,744.67,880,0.308734,2949,983.0,983,0.407546,689,880,665,983,983,983
816,10,6949,6959,3044,1014.67,1933,0.438049,2316,772.0,772,0.333285,1933,554,557,772,772,772
817,10,5971,5981,1217,405.67,495,0.203818,2738,912.67,983,0.45855,380,495,342,983,772,983
818,10,7342,7352,3169,1056.33,1658,0.431626,2949,983.0,983,0.401662,1658,212,1299,983,983,983
819,10,5215,5225,2332,777.33,1628,0.447172,2094,698.0,1099,0.401534,220,484,1628,378,1099,617
820,10,3302,3312,809,269.67,350,0.245003,1835,611.67,983,0.555724,251,350,208,426,426,983
821,10,3939,3949,1300,433.33,713,0.330033,1963,654.33,1227,0.49835,251,336,713,1227,368,368
822,10,4040,4050,1905,635.0,1101,0.471535,1719,573.0,983,0.425495,225,1101,579,983,368,368
823,10,8915,8925,6639,2213.0,3755,0.7447,1684,561.33,983,0.188895,2402,3755,482,333,983,368
824,10,4744,4754,2845,948.33,2232,0.599705,1240,413.33,436,0.261383,259,354,2232,368,436,436
825,10,5785,5795,649,216.33,303,0.112187,1104,368.0,368,0.190838,143,203,303,368,368,368
826,10,4317,4327,2075,691.67,1029,0.480658,1719,573.0,983,0.398193,357,689,1029,368,983,368
827,10,5982,5992,3661,1220.33,1765,0.612003,1325,441.67,589,0.221498,1765,251,1645,368,368,589
828,10,3619,3629,1147,382.33,540,0.316938,2003,667.67,863,0.553468,390,540,217,368,863,772
829,10,5802,5812,1870,623.33,852,0.322303,1441,480.33,589,0.248363,852,356,662,589,426,426
830,10,6740,6750,3880,1293.33,2606,0.575668,2334,778.0,983,0.346291,815,459,2606,368,983,983
831,10,5183,5193,1527,509.0,864,0.294617,2822,940.67,1227,0.544472,864,464,199,368,1227,1227
832,10,3691,3701,877,292.33,351,0.237605,2041,680.33,863,0.552967,290,236,351,589,589,863
833,10,5906,5916,2956,985.33,1644,0.500508,2435,811.67,983,0.412293,1644,808,504,983,589,863
834,10,7792,7802,5013,1671.0,4250,0.643352,2238,746.0,983,0.287218,586,4250,177,983,887,368
835,10,7081,7091,4749,1583.0,2746,0.670668,1719,573.0,983,0.242762,2746,285,1718,368,368,983
836,10,7016,7026,4073,1357.67,2606,0.58053,2334,778.0,983,0.332668,1017,2606,450,368,983,983
837,10,3087,3097,1352,450.67,692,0.437966,1162,387.33,426,0.376417,448,692,212,368,368,426
838,10,7115,7125,759,253.0,320,0.106676,1104,368.0,368,0.155165,320,179,260,368,368,368
839,10,3240,3250,1559,519.67,1029,0.481173,1058,352.67,368,0.326543,1029,357,173,368,368,322
840,10,7424,7434,4670,1556.67,4241,0.629041,2077,692.33,983,0.279768,248,4241,181,983,322,772
841,10,2764,2774,703,234.33,265,0.254342,1281,427.0,772,0.463459,239,199,265,368,141,772
842,10,2704,2714,1051,350.33,599,0.388683,1104,368.0,368,0.408284,205,247,599,368,368,368
843,10,5425,5435,3779,1259.67,3372,0.69659,1104,368.0,368,0.203502,203,3372,204,368,368,368
844,10,7861,7871,5653,1884.33,3376,0.71912,1325,441.67,589,0.168554,3376,1901,376,368,589,368
845,10,4742,4752,2719,906.33,2151,0.573387,1398,466.0,863,0.294812,215,353,2151,368,167,863
846,10,9009,9019,6639,2213.0,3755,0.73693,1684,561.33,983,0.186924,2402,482,3755,333,368,983
847,10,3457,3467,706,235.33,357,0.204223,1363,454.33,617,0.394272,212,357,137,368,617,378
848,10,5323,5333,2201,733.67,1644,0.413489,2345,781.67,983,0.440541,1644,394,163,983,863,499
849,10,7696,7706,4419,1473.0,2178,0.574194,2426,808.67,1005,0.315229,1644,2178,597,983,1005,438
850,10,7009,7019,4073,1357.67,2606,0.58111,2334,778.0,983,0.333,1017,2606,450,368,983,983
851,10,6540,6550,3042,1014.0,1851,0.465138,1719,573.0,983,0.262844,605,1851,586,368,368,983
852,10,2466,2476,679,226.33,305,0.275345,1024,341.33,589,0.415247,159,215,305,368,67,589
853,10,5582,5592,2367,789.0,1174,0.424042,2096,698.67,887,0.375493,1174,257,936,887,322,887
854,10,3413,3423,1921,640.33,1154,0.562848,1077,359.0,368,0.315558,529,1154,238,341,368,368
855,10,6600,6610,3155,1051.67,2372,0.47803,2115,705.0,887,0.320455,437,2372,346,341,887,887
856,10,4251,4261,1084,361.33,760,0.254999,1050,350.0,368,0.247001,760,133,191,341,368,341
857,10,5739,5749,4016,1338.67,3306,0.699773,1104,368.0,368,0.192368,3306,443,267,368,368,368
858,10,2379,2389,729,243.0,283,0.306431,1104,368.0,368,0.464061,195,283,251,368,368,368
859,10,6235,6245,4160,1386.67,3306,0.667201,1050,350.0,368,0.168404,479,375,3306,341,341,368
860,10,6331,6341,3495,1165.0,1767,0.552045,1549,516.33,772,0.244669,324,1404,1767,341,772,436
861,10,8634,8644,2450,816.67,1210,0.283762,1050,350.0,368,0.121612,1210,825,415,341,341,368
862,10,3186,3196,1084,361.33,760,0.340239,1050,350.0,368,0.329567,760,133,191,341,368,341
863,10,4708,4718,1659,553.0,993,0.352379,1875,625.0,767,0.398258,332,334,993,341,767,767
864,10,9542,9552,2450,816.67,1210,0.25676,1050,350.0,368,0.11004,1210,825,415,341,341,368
865,10,5603,5613,3494,1164.67,1465,0.623595,1087,362.33,378,0.194003,1291,738,1465,368,341,378
866,10,3915,3925,2063,687.67,1154,0.526948,1077,359.0,368,0.275096,482,427,1154,341,368,368
867,10,5935,5945,4182,1394.0,3080,0.704634,1050,350.0,368,0.176917,3080,403,699,341,341,368
868,10,3703,3713,1199,399.67,541,0.323792,1885,628.33,772,0.509047,375,541,283,341,772,772
869,10,3227,3237,1689,563.0,1187,0.523396,1050,350.0,368,0.32538,322,180,1187,341,368,341
870,10,5073,5083,2760,920.0,1179,0.544057,1077,359.0,368,0.2123,1179,427,1154,341,368,368
871,10,6108,6118,4253,1417.67,2989,0.6963,1023,341.0,341,0.167485,722,2989,542,341,341,341
872,10,3743,3753,1220,406.67,464,0.325942,1406,468.67,617,0.375635,414,464,342,341,617,448
873,10,9081,9091,2240,746.67,1252,0.246669,2446,815.33,1145,0.269354,838,150,1252,863,438,1145
874,10,3353,3363,1819,606.33,1154,0.542499,1104,368.0,368,0.329257,1154,238,427,368,368,368
875,10,3214,3224,1490,496.67,722,0.463597,1023,341.0,341,0.318295,226,542,722,341,341,341
876,10,7046,7056,4182,1394.0,3080,0.593528,1050,350.0,368,0.149021,3080,403,699,341,341,368
877,10,3805,3815,1017,339.0,360,0.26728,1761,587.0,1145,0.462812,332,360,325,308,1145,308
878,10,3691,3701,2138,712.67,1217,0.579247,1050,350.0,368,0.284476,1217,645,276,341,341,368
879,10,12315,12325,10709,3569.67,8805,0.86959,1050,350.0,368,0.085262,875,8805,1029,368,341,341
880,10,11063,11073,4862,1620.67,2739,0.439483,1800,600.0,863,0.162705,838,1285,2739,863,501,436
881,10,3203,3213,1599,533.0,1217,0.499219,1023,341.0,341,0.319388,211,171,1217,341,341,341
882,10,4761,4771,1355,451.67,710,0.284604,2812,937.33,1099,0.590632,348,710,297,614,1099,1099
883,10,3266,3276,1158,386.0,577,0.354562,1466,488.67,614,0.448867,577,256,325,614,426,426
884,10,5690,5700,3415,1138.33,2616,0.600176,1569,523.0,614,0.275747,543,2616,256,614,614,341
885,10,3829,3839,1636,545.33,648,0.427266,1550,516.67,614,0.404805,648,613,375,614,614,322
886,10,4291,4301,2537,845.67,1364,0.591237,1296,432.0,614,0.302027,581,592,1364,341,341,614
887,10,4262,4272,1437,479.0,992,0.337166,1155,385.0,614,0.271,992,264,181,614,341,200
888,10,3771,3781,965,321.67,552,0.2559,2000,666.67,772,0.530363,147,552,266,614,614,772
889,10,4354,4364,1223,407.67,590,0.280891,1274,424.67,448,0.292605,590,261,372,448,378,448
890,10,5057,5067,2014,671.33,1121,0.39826,2455,818.33,1227,0.485466,344,1121,549,614,614,1227
891,10,8843,8853,6701,2233.67,3507,0.757775,1760,586.67,983,0.199027,3507,880,2314,341,983,436
892,10,3563,3573,935,311.67,479,0.262419,1842,614.0,614,0.51698,479,310,146,614,614,614
893,10,3637,3647,1207,402.33,584,0.331867,1842,614.0,614,0.506461,388,584,235,614,614,614
894,10,6383,6393,3378,1126.0,2570,0.529218,2158,719.33,772,0.338086,2570,425,383,614,772,772
895,10,4495,4505,1612,537.33,1121,0.358621,2000,666.67,772,0.444939,348,143,1121,614,772,614
896,10,3496,3506,1609,536.33,785,0.46024,1022,340.67,614,0.292334,785,474,350,341,614,67
897,10,5965,5975,3337,1112.33,2503,0.55943,1569,523.0,614,0.263034,500,2503,334,614,341,614
898,10,3776,3786,965,321.67,552,0.255561,2000,666.67,772,0.529661,147,552,266,614,614,772
899,10,5528,5538,3261,1087.0,2724,0.589906,1023,341.0,341,0.185058,2724,254,283,341,341,341
900,10,6345,6355,4039,1346.33,2736,0.636564,1842,614.0,614,0.290307,329,974,2736,614,614,614
901,10,11690,11700,4295,1431.67,2739,0.367408,1391,463.67,614,0.118991,689,2739,867,341,436,614
902,10,3715,3725,2153,717.67,929,0.579542,906,302.0,614,0.243876,832,392,929,146,614,146
903,10,7545,7555,5138,1712.67,3947,0.680981,1842,614.0,614,0.244135,325,866,3947,614,614,614
904,10,7809,7819,5013,1671.0,3726,0.641952,1569,523.0,614,0.200922,166,1121,3726,614,614,341
905,10,11621,11631,7257,2419.0,4520,0.624473,1842,614.0,614,0.158506,1121,1616,4520,614,614,614
906,10,8741,8751,2226,742.0,918,0.254662,1391,463.67,614,0.159135,499,918,809,341,614,436
907,10,3647,3657,1058,352.67,585,0.290101,990,330.0,341,0.271456,259,214,585,341,308,341
908,10,5921,5931,3047,1015.67,1882,0.514609,2043,681.0,772,0.345043,698,467,1882,772,772,499
909,10,3794,3804,1109,369.67,416,0.292304,1982,660.67,772,0.522404,328,416,365,605,605,772
910,10,6291,6301,3728,1242.67,3056,0.592593,1606,535.33,614,0.255285,3056,416,256,614,614,378
911,10,8441,8451,6678,2226.0,5319,0.791138,1134,378.0,378,0.134344,5319,478,881,378,378,378
912,10,8104,8114,5817,1939.0,2301,0.717794,1134,378.0,378,0.139931,1833,2301,1683,378,378,378
913,10,7378,7388,5817,1939.0,2301,0.788425,1134,378.0,378,0.1537,1683,1833,2301,378,378,378
914,10,8815,8825,5015,1671.67,4228,0.568917,1134,378.0,378,0.128644,334,453,4228,378,378,378
915,10,7373,7383,3306,1102.0,2611,0.448393,1510,503.33,614,0.204801,298,397,2611,614,448,448
916,10,7002,7012,3214,1071.33,1609,0.459012,3226,1075.33,1227,0.460726,608,997,1609,1227,1227,772
917,10,6615,6625,3728,1242.67,3056,0.563568,1606,535.33,614,0.242782,416,3056,256,614,614,378
918,10,6284,6294,4410,1470.0,3774,0.701782,1370,456.67,614,0.218014,540,96,3774,378,378,614
919,10,7975,7985,5452,1817.33,3774,0.683636,1842,614.0,614,0.230972,826,852,3774,614,614,614
920,10,4310,4320,775,258.33,297,0.179814,2193,731.0,989,0.508817,224,297,254,989,341,863
921,10,6450,6460,2475,825.0,1086,0.383721,1606,535.33,614,0.248992,890,499,1086,378,614,614
922,10,3978,3988,1816,605.33,987,0.456511,1078,359.33,378,0.27099,451,987,378,378,378,322
923,10,6556,6566,3179,1059.67,2388,0.484899,1376,458.67,499,0.209884,103,2388,688,378,499,499
924,10,4199,4209,1195,398.33,888,0.284592,1617,539.0,989,0.385092,137,170,888,378,989,250
925,10,5631,5641,1814,604.67,1341,0.322145,1475,491.67,589,0.261943,108,1341,365,438,448,589
926,10,6467,6477,4756,1585.33,2987,0.735426,1134,378.0,378,0.175352,2987,881,888,378,378,378
927,10,6148,6158,3937,1312.33,2301,0.640371,1767,589.0,589,0.287411,544,2301,1092,589,589,589
928,10,4395,4405,2106,702.0,1262,0.479181,1110,370.0,448,0.25256,388,456,1262,378,448,284
929,10,9937,9947,6343,2114.33,2987,0.638321,1370,456.67,614,0.137869,809,2987,2547,378,378,614
930,10,13115,13125,5015,1671.67,4228,0.382387,1134,378.0,378,0.086466,334,453,4228,378,378,378
931,10,9383,9393,6678,2226.0,5319,0.711713,1134,378.0,378,0.120857,881,5319,478,378,378,378
932,10,5026,5036,1628,542.67,1086,0.323916,1370,456.67,614,0.272583,270,1086,272,378,614,378
933,10,7476,7486,1753,584.33,1086,0.234484,1842,614.0,614,0.246388,1086,499,168,614,614,614
934,10,7186,7196,2443,814.33,1777,0.339967,1370,456.67,614,0.190648,463,1777,203,614,378,378
935,10,4691,4701,2922,974.0,1457,0.622895,1254,418.0,438,0.26732,1457,666,799,438,378,438
936,10,6734,6744,3464,1154.67,1628,0.514405,2154,718.0,1099,0.319869,1352,1628,484,438,617,1099
937,10,10861,10871,8843,2947.67,6075,0.814198,1314,438.0,438,0.120983,385,2383,6075,438,438,438
938,10,5198,5208,1337,445.67,639,0.257214,2480,826.67,983,0.477107,433,265,639,983,983,514
939,10,4521,4531,1751,583.67,1072,0.387304,2200,733.33,887,0.486618,1072,298,381,887,887,426
940,10,5691,5701,2480,826.67,994,0.435776,1184,394.67,438,0.208048,687,799,994,438,438,308
941,10,3209,3219,1290,430.0,1010,0.401994,1314,438.0,438,0.409473,1010,140,140,438,438,438
942,10,3659,3669,758,252.67,323,0.20716,1809,603.0,983,0.494397,323,182,253,448,378,983
943,10,9420,9430,4904,1634.67,3707,0.520594,1254,418.0,438,0.133121,799,398,3707,438,378,438
944,10,7263,7273,4253,1417.67,3594,0.585571,2136,712.0,863,0.294093,337,3594,322,772,501,863
945,10,4540,4550,2602,867.33,1839,0.573128,1314,438.0,438,0.289427,445,1839,318,438,438,438
946,10,4813,4823,2546,848.67,1654,0.528984,1254,418.0,438,0.260544,454,438,1654,378,438,438
947,10,6205,6215,3407,1135.67,1430,0.549073,2003,667.67,772,0.322804,738,1239,1430,642,772,589
948,10,6273,6283,3616,1205.33,2565,0.576439,2020,673.33,983,0.322015,2565,332,719,448,983,589
949,10,6872,6882,4259,1419.67,2224,0.619761,2128,709.33,887,0.309662,320,2224,1715,887,378,863
950,10,4210,4220,2139,713.0,871,0.508076,1254,418.0,438,0.297862,871,657,611,438,438,378
951,10,3953,3963,1520,506.67,1049,0.384518,1324,441.33,448,0.334935,1049,376,95,438,448,438
952,10,3876,3886,2044,681.33,1257,0.527348,1254,418.0,438,0.323529,359,428,1257,378,438,438
953,10,8916,8926,3674,1224.67,2819,0.412068,1982,660.67,772,0.222297,452,403,2819,438,772,772
954,10,5748,5758,3741,1247.0,2140,0.650835,1314,438.0,438,0.228601,2140,502,1099,438,438,438
955,10,5724,5734,3608,1202.67,2760,0.630328,1636,545.33,772,0.285814,2760,236,612,438,772,426
956,10,5831,5841,3298,1099.33,2029,0.565598,1540,513.33,543,0.264106,1112,157,2029,543,543,454
957,10,4762,4772,2623,874.33,2343,0.550819,1314,438.0,438,0.275934,140,2343,140,438,438,438
958,10,5384,5394,2095,698.33,1180,0.389116,2642,880.67,1227,0.490713,303,1180,612,989,1227,426
959,10,5170,5180,622,207.33,314,0.120309,2880,960.0,1227,0.55706,194,114,314,426,1227,1227
960,10,4054,4064,883,294.33,433,0.21781,2416,805.33,989,0.595955,143,433,307,989,438,989
961,10,5428,5438,3514,1171.33,1880,0.647384,1314,438.0,438,0.242078,1366,268,1880,438,438,438
962,10,3762,3772,820,273.33,320,0.217969,2167,722.33,989,0.576023,320,264,236,989,589,589
963,10,3924,3934,1837,612.33,1042,0.468145,1097,365.67,592,0.279562,567,228,1042,438,592,67
964,10,4907,4917,2099,699.67,1239,0.427756,2416,805.33,989,0.492358,1239,406,454,989,438,989
965,10,4917,4927,2099,699.67,1239,0.426886,2416,805.33,989,0.491357,406,1239,454,438,989,989
966,10,4731,4741,1977,659.0,1134,0.417882,2138,712.67,1227,0.451913,1134,446,397,1227,589,322
967,10,3191,3201,856,285.33,357,0.268254,1835,611.67,983,0.575055,357,245,254,426,983,426
968,10,4034,4044,883,294.33,433,0.218889,2416,805.33,989,0.598909,307,433,143,989,438,989
969,10,7379,7389,4287,1429.0,2071,0.580973,2416,805.33,989,0.327416,2071,1665,551,989,438,989
970,10,5477,5487,2099,699.67,1239,0.383239,2416,805.33,989,0.441117,454,1239,406,989,989,438
971,10,8364,8374,5065,1688.33,4489,0.605571,2416,805.33,989,0.288857,4489,414,162,989,438,989
972,10,9782,9792,2887,962.33,1723,0.295134,2416,805.33,989,0.246984,1723,950,214,438,989,989
973,10,5503,5513,2854,951.33,1178,0.518626,1871,623.67,1227,0.339996,1178,1078,598,1227,322,322
974,10,3115,3125,951,317.0,357,0.305297,1351,450.33,499,0.433708,357,254,340,426,426,499
975,10,7067,7077,2498,832.67,1411,0.353474,2637,879.0,887,0.373143,474,1411,613,887,863,887
976,10,3839,3849,1272,424.0,769,0.331336,1415,471.67,589,0.368586,271,232,769,378,448,589
977,10,11933,11943,5219,1739.67,4091,0.437359,1861,620.33,989,0.155954,444,684,4091,989,436,436
978,10,10266,10276,5503,1834.33,3025,0.536041,1861,620.33,989,0.181278,3025,164,2314,436,989,436
979,10,8484,8494,2185,728.33,1049,0.257544,1861,620.33,989,0.219354,809,327,1049,436,989,436
980,10,6126,6136,2868,956.0,1926,0.468168,1924,641.33,989,0.314071,1926,133,809,989,499,436
981,10,13014,13024,5870,1956.67,2224,0.451053,1861,620.33,989,0.143,1926,1720,2224,989,436,436
982,10,7967,7977,5417,1805.67,3520,0.67993,1464,488.0,592,0.183758,1731,166,3520,436,592,436
983,10,9452,9462,3503,1167.67,2314,0.370609,1308,436.0,436,0.138383,821,368,2314,436,436,436
984,10,2859,2869,810,270.0,294,0.283316,1633,544.33,989,0.571179,274,242,294,989,322,322
985,10,11513,11523,7552,2517.33,4210,0.655954,1486,495.33,614,0.129071,4210,139,3203,436,436,614
986,10,7186,7196,4761,1587.0,3918,0.662538,1861,620.33,989,0.258976,450,393,3918,989,436,436
987,10,4847,4857,1365,455.0,662,0.281617,2414,804.67,989,0.49804,662,136,567,989,989,436
988,10,11591,11601,5645,1881.67,3768,0.487016,1308,436.0,436,0.112846,914,3768,963,436,436,436
989,10,8020,8030,4871,1623.67,3178,0.607357,1861,620.33,989,0.232045,1366,327,3178,436,989,436
990,10,8575,8585,1455,485.0,684,0.169679,2414,804.67,989,0.281516,684,444,327,436,989,989
991,10,5041,5051,2690,896.67,1243,0.533624,1308,436.0,436,0.259472,670,777,1243,436,436,436
992,10,9527,9537,3371,1123.67,1827,0.353836,1194,398.0,436,0.125328,141,1827,1403,436,322,436
993,10,6803,6813,3054,1018.0,2224,0.44892,2414,804.67,989,0.354843,750,80,2224,989,989,436
994,10,9594,9604,6740,2246.67,5261,0.702522,1446,482.0,499,0.150719,1310,5261,169,499,499,448
995,10,6182,6192,3024,1008.0,2176,0.489162,2158,719.33,887,0.349078,495,353,2176,772,887,499
996,10,6038,6048,4045,1348.33,2805,0.669924,1267,422.33,499,0.209838,976,264,2805,384,499,384
997,10,8953,8963,6326,2108.67,5060,0.706579,1707,569.0,772,0.190662,5060,1152,114,436,499,772
998,10,8162,8172,4354,1451.33,2463,0.533448,1485,495.0,589,0.181941,1262,629,2463,448,448,589
999,10,5595,5605,3595,1198.33,2583,0.642538,1138,379.33,448,0.203396,2583,385,627,448,322,368
1000,10,10236,10246,8272,2757.33,4289,0.808128,1383,461.0,499,0.135111,4289,3410,573,436,499,448
1001,10,4546,4556,1344,448.0,653,0.295645,1707,569.0,772,0.375495,653,460,231,499,772,436
1002,10,4655,4665,2184,728.0,1033,0.469173,1497,499.0,499,0.32159,1033,629,522,499,499,499
1003,10,7372,7382,2731,910.33,2034,0.370456,2264,754.67,1227,0.307108,2034,121,576,589,448,1227
1004,10,8159,8169,5726,1908.67,4364,0.701802,1434,478.0,499,0.175757,880,482,4364,499,499,436
1005,10,8688,8698,3891,1297.0,2379,0.447859,2034,678.0,1099,0.234116,2379,375,1137,499,436,1099
1006,10,5426,5436,2945,981.67,1758,0.542757,1861,620.33,863,0.342978,1758,335,852,499,499,863
1007,10,5936,5946,2111,703.67,1280,0.355627,1549,516.33,614,0.26095,1280,405,426,499,436,614
1008,10,5155,5165,2579,859.67,1758,0.500291,1365,455.0,499,0.264791,1758,200,621,499,433,433
1009,10,4119,4129,2170,723.33,1319,0.526827,924,308.0,499,0.224326,691,160,1319,499,146,279
1010,10,5475,5485,3184,1061.33,2545,0.581553,1488,496.0,592,0.271781,104,535,2545,592,448,448
1011,10,3811,3821,1810,603.33,1123,0.474941,1497,499.0,499,0.39281,220,1123,467,499,499,499
1012,10,2726,2736,1005,335.0,464,0.368672,1322,440.67,501,0.48496,138,464,403,499,322,501
1013,10,6230,6240,2881,960.33,1990,0.46244,2225,741.67,1227,0.357143,1990,489,402,499,499,1227
1014,10,3740,3750,1695,565.0,886,0.453209,1497,499.0,499,0.400267,242,886,567,499,499,499
1015,10,5840,5850,1778,592.67,979,0.304452,1604,534.67,589,0.274658,979,344,455,426,589,589
1016,10,7374,7384,4686,1562.0,2873,0.635476,1497,499.0,499,0.203011,2873,981,832,499,499,499
1017,10,5853,5863,3757,1252.33,2167,0.641893,1497,499.0,499,0.255766,2167,1123,467,499,499,499
1018,10,4337,4347,1224,408.0,756,0.282223,1668,556.0,772,0.384598,756,261,207,448,448,772
1019,10,5500,5510,1595,531.67,892,0.29,1670,556.67,863,0.303636,892,489,214,499,863,308
1020,10,7485,7495,5079,1693.0,3973,0.678557,1093,364.33,499,0.146025,892,214,3973,499,308,286
1021,10,7310,7320,4357,1452.33,3766,0.596033,1497,499.0,499,0.204788,390,3766,201,499,499,499
1022,10,5569,5579,3510,1170.0,2167,0.630275,1497,499.0,499,0.268809,220,2167,1123,499,499,499
1023,10,3428,3438,1522,507.33,1104,0.443991,1351,450.33,499,0.394107,1104,138,280,499,426,426
1024,10,3039,3049,1018,339.33,730,0.334979,1590,530.0,592,0.523198,730,141,147,592,499,499
1025,10,7954,7964,5729,1909.67,5051,0.720267,1497,499.0,499,0.188207,5051,440,238,499,499,499
1026,10,3435,3445,1185,395.0,623,0.344978,1497,499.0,499,0.435808,623,436,126,499,499,499
1027,10,4395,4405,2023,674.33,1078,0.460296,1672,557.33,592,0.380432,403,542,1078,499,592,581
1028,10,3988,3998,1580,526.67,768,0.396189,1452,484.0,592,0.364092,768,594,218,592,346,514
1029,10,3453,3463,1283,427.67,715,0.371561,1683,561.0,592,0.487402,220,715,348,592,499,592
1030,10,3701,3711,1185,395.0,623,0.320184,1497,499.0,499,0.404485,623,436,126,499,499,499
